Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
Battery Capacity Checker v1.1
battVolt   current     mAh
3.63	0.73	956.82
3.62	0.73	957.84
3.62	0.72	958.86
3.62	0.73	959.88
3.62	0.73	960.90
3.62	0.73	961.92
3.62	0.72	962.93
3.62	0.73	963.95
3.62	0.73	964.97
3.62	0.73	965.99
3.62	0.72	967.00
3.62	0.73	968.03
3.63	0.73	969.05
3.61	0.72	970.07
3.61	0.72	971.07
3.63	0.73	972.09
3.62	0.72	973.10
3.62	0.73	974.13
3.62	0.72	975.14
3.62	0.73	976.16
3.62	0.73	977.18
3.61	0.72	978.19
3.62	0.72	979.20
3.62	0.72	980.21
3.61	0.73	981.23
3.62	0.74	982.27
3.62	0.72	983.28
3.63	0.73	984.30
3.62	0.73	985.33
3.61	0.72	986.34
3.61	0.73	987.36
3.61	0.73	988.38
3.62	0.73	989.40
3.61	0.72	990.41
3.62	0.72	991.42
3.62	0.72	992.43
3.62	0.73	993.45
3.61	0.72	994.46
3.61	0.72	995.47
3.62	0.72	996.48
3.62	0.73	997.50
3.62	0.73	998.53
3.62	0.73	999.55
3.62	0.72	1000.56
3.62	0.73	1001.59
3.61	0.73	1002.61
3.61	0.72	1003.62
3.61	0.73	1004.64
3.62	0.72	1005.66
3.61	0.72	1006.67
3.61	0.72	1007.68
3.61	0.73	1008.70
3.61	0.72	1009.72
3.61	0.73	1010.74
3.61	0.73	1011.76
3.60	0.72	1012.77
3.61	0.72	1013.78
3.61	0.73	1014.80
3.61	0.73	1015.83
3.62	0.73	1016.85
3.60	0.72	1017.86
3.61	0.73	1018.88
